FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67818;111; ;AP.BARB.BIC FLEX 3 HYBRID 5 CARGAS ;CXA 12 X 6 1UND   ;;*; ;30;     ;0;27/03/2023;1407,09;2;0;0;0;3;43;1359,49;1648,8;2,29;0;25,71;49;C; ;25/10/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;45958;121; ;AP.BARB.BIC SENSITIVE L15 P12      ;CXA 1 X 48 12UND  ;;*; ;45;     ;0;17/02/2023;446,35;3;0;0;0;3;20;437,08;504,03;-1,96;0;51,19;2;C; ;29/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;28519;100; ;AP.BARB.BIC SENSITIVE SHAVER       ;CXA 24 X 12 2UND   ;;*; ;20;     ;0;03/02/2023;445,2;0;0;0;0;2;27;487,45;630,72;7,46;0;186,19;19;C;N;25/10/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;77039;108; ;AP.BARB.BIC SOLEIL CLIC 6 CARGAS   ;CXA 12 X 6 1UND   ;;*; ;28;     ;0;27/03/2023;1021,04;1;0;0;0;2;0;983,56;1144,8;-1,16;0;52;19;C; ;15/08/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;73520;142; ;AP.BARB.BIC SOLEIL NATURALS        ;CXA 6 X 12 2UND   ;;*; ;50;     ;0;21/03/2023;407,99;1;0;0;0;2;9;403,48;504,03;4,69;0;27,88;0;C; ;18/12/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;51362;103; ;AP.BARB.BIC SOLEIL RS/RX           ;CXA 1 X 72 2UND   ;;*; ;50;     ;0;21/03/2023;407,98;1;0;0;0;2;29;403,48;504,03;4,69;0;25,68;2;C; ;18/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;14389;174; ;AP.BARB.FIAT LUX AMARELO           ;CXA 24 X 12 2UND   ;;*; ;30;     ;0;16/02/2023;526,42;3;0;0;0;4;186;522,04;659,53;5,59;1;137,77;0;C;N;17/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;14388;114; ;AP.BARB.FIAT LUX AZUL CABO LONGO   ;CXA 24 X 12 2UND   ;;*; ;36;     ;0;16/03/2023;752,25;2;0;0;0;2;217;736,25;979,26;9,56;0;95,18;2;C;N;17/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;38805;138; ;AP.BARB.FIAT LUX FLEXOR 3 AZUL/VDE ;CXA 24 X 12 1UND   ;;*; ;40;     ;0;16/02/2023;860,31;1;0;0;0;1;222;834,61;1036,86;4,25;0;87,88;0;C; ;17/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;38806;198; ;AP.BARB.FIAT LUX FLEXOR 3 ROSA     ;CXA 24 X 12 1UND   ;;*; ;40;     ;0;08/07/2021;771,34;5;0;0;0;3;245;819,03;1091,52;9,71;0;628;0;C; ;13/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;73392;132; ;AP.BARB.FIAT LUX FLEXOR AM.L7P5    ;CXA 10 X 8 5UND   ;;*; ;60;     ;0;16/02/2023;365,09;3;0;0;0;2;78;362,52;458,01;5,59;0;40;17;C; ;17/08/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;54219;131; ;AP.BARB.FIAT LUX FLEXOR AZUL       ;CXA 24 X 12 2UND   ;;*; ;36;     ;0;16/02/2023;652,01;2;0;0;0;2;194;648,16;803,52;4,08;0;97,94;2;C; ;13/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;38807;157; ;AP.BARB.FIAT LUX FLEXOR EMBORRAC   ;CXA 22 X 12 2UND   ;;*; ;24;     ;0;16/02/2023;794,55;1;0;0;0;1;232;777,39;976,85;5,16;0;147,58;0;C; ;17/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;54218;172; ;AP.BARB.FIAT LUX ROSA CABO LONGO   ;CXA 24 X 12 2UND   ;;*; ;36;     ;0;16/02/2023;745,72;1;2;0;0;2;236;736,25;979,26;9,56;0;188,42;0;X; ;17/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;75583;192; ;AP.BARB.GILLETE DERMA L4P3         ;CXA 1 X 36 3UND   ;;*; ;28;     ;0;22/03/2023;664,67;1;0;0;0;0;34;644,5;804,79;4,66;0;6;3;C; ;15/02/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;55429;190; ;AP.BARB.GILLETTE MACH 3 SENSITIVE  ;CXA 1 X 30 1UND   ;;*; ;52;     ;0;09/11/2022;506,84;3;0;0;0;0;9;487,62;627;6,97;0;139;9;C; ;27/11/2022;;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;51016;188; ;AP.BARB.GILLETTE MACH3             ;CXA 1 X 30 1UND   ;;*; ;52;     ;0;05/01/2023;487,26;2;0;0;0;0;27;487,62;627;6,97;0;82;2;C; ;27/11/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;64932;108; ;AP.BARB.PRESTO U.GRIPE 3 L4P3      ;CXA 1 X 30 3UND   ;;*; ;75;     ;0;14/02/2023;385,14;3;0;0;0;0;11;384,15;494,91;7,12;2;42;12;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;10681;160; ;AP.BARB.PRESTO.U.GRIPE             ;CXA 24 X 12 2UND   ;;*; ;21;     ;0;22/03/2023;1178,38;7;0;0;0;9;233;1178,18;1523,52;7,41;4;15,19;0;C;N;12/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;32666;114; ;AP.BARB.PRESTO.U.GRIPE CAB.MOVE    ;CXA 24 X 12 2UND   ;;*; ;21;     ;0;22/03/2023;1178,41;1;0;0;0;2;174;1178,18;1523,52;7,41;2;18,32;0;C; ;12/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;68867;141; ;AP.BARB.PRESTO.U.GRIPE FEM.        ;CXA 24 X 12 2UND   ;;*; ;21;     ;0;02/03/2023;1195,28;1;0;0;0;0;132;1178,18;1523,52;7,41;1;26;0;C; ;12/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67272;178; ;AP.BARB.PRESTOBARBA 3              ;CXA 1 X 72 2UND   ;;*; ;30;     ;0;22/03/2023;805,31;2;0;0;0;2;3;805,03;1000,8;4,31;0;6,71;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;68868;100; ;AP.BARB.PRESTOBARBA 3 FEM L4P3     ;CXA 1 X 36 3UND   ;;*; ;40;     ;0;17/11/2022;592,38;5;0;0;0;1;9;603,77;750,6;4,31;0;131;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67274;197; ;AP.BARB.PRESTOBARBA 3 M.SENS.L4P3  ;CXA 1 X 36 3UND   ;;*; ;40;     ;0;22/03/2023;604,01;10;0;0;0;11;27;603,77;750,6;4,31;2;8,97;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67275;156; ;AP.BARB.PRESTOBARBA 3 MASC.L4P3    ;CXA 1 X 36 3UND   ;;*; ;40;     ;0;22/03/2023;603,99;10;0;0;0;13;25;603,77;750,6;4,31;4;11,39;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67273;137; ;AP.BARB.PRESTOBARBA 3 SENSECARE    ;CXA 1 X 72 2UND   ;;*; ;30;     ;0;22/03/2023;805,31;2;0;0;0;2;25;805,03;1000,8;4,31;0;10,88;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;72985;181; ;AP.BARB.PROBAK II                  ;CXA 24 X 14 2UND   ;;*; ;25;     ;0;17/02/2023;770,44;5;0;0;0;2;48;760,76;971,04;6,4;3;39;0;C; ;04/10/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;65068;189; ;AP.BIC SOLEIL L4P3                 ;CXA 3 X 12 3UND   ;;*; ;50;     ;0;17/02/2023;306,59;3;0;0;0;2;5;302,61;378,02;4,69;0;39;3;C; ;18/12/2022;;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;41571;105; ;AP.DESC.SIMPLY VENUS 3             ;CXA 1 X 12 2UND   ;;*; ;100;     ;0;22/03/2023;114,8;20;0;0;0;21;6;113,69;143,2;5,35;2;7,46;4;C; ;20/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;61179;114; ;AP.DESC.SIMPLY VENUS 3 L4P3        ;CXA 1 X 6 3UND   ;;*; ;190;     ;0;02/03/2023;85,3;10;0;0;0;20;0;85,27;107,4;5,35;29;26,5;0;C; ;20/03/2023;;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;68871;163; ;AP.DESC.SIMPLY VENUS 3 TROPICAL    ;CXA 1 X 8 3UND   ;;*; ;192;     ;0;01/03/2023;142,2;5;0;0;0;4;1;141;191,2;11;5;27;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;71450;190; ;AP.DESC.SIMPLY VENUS SUAVE SEN.L4P3;CXA 1 X 6 3UND   ;;*; ;190;     ;0;10/03/2023;87,43;5;0;0;0;3;3;85,27;107,4;5,35;5;18;0;C; ;20/03/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82453;171; ;AP.DESC.SIMPLY VENUS SUAVE SENS    ;CXA 1 X 12 2UND   ;;*; ;100;     ;0;22/03/2023;112,21;5;0;0;0;6;1;113,69;143,2;5,35;0;12,05;7;C; ;20/03/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;10655;163; ;CARGA GILLETTE MACH3               ;CXA 6 X 12 2UND   ;;*; ;90;     ;0;22/03/2023;1387,88;2;0;0;0;2;49;1443,62;1771,2;3,24;0;21,74;2;C;N;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67265;178; ;CARGA GILLETTE MACH3 PROMO         ;CXA 1 X 72 4UND   ;;*; ;90;     ;0;17/02/2023;2130,7;1;0;0;0;1;7;2165,44;2656,8;3,24;0;47,86;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;71449;152; ;CARGA GILLETTE MACH3 SENS.PROMO    ;CXA 1 X 72 4UND   ;;*; ;90;     ;0;23/03/2023;2220,9;1;0;0;0;1;46;2165,44;2656,8;3,24;0;13,18;0;C; ;31/12/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;77455;181; ;CHUPETA SILICONE BABY GO SORTIDO   ;CXA 1 X 12 1UND   ;;*; ;96;     ;0;19/01/2023;123,8;5;0;0;0;3;3;123,56;178,8;15,64;0;68;5;C; ;13/07/2022;; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;51979;144; ;COLONIA INF.JOHNSONS LAVANDA       ;CXA 1 X 12 200ML  ;;*; ;204;     ;0;17/02/2023;413,68;5;0;0;0;2;2;406,31;406,8;-5,88;1;39;4;C; ;26/12/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;21255;115; ;COLONIA SEIVA ALFAZEMA LAVANDA     ;CXA 1 X 12 118ML  ;;*; ;168;25/08;61,77;13/03/2023;202,9;10;0;0;0;7;8;202,97;234;7,25;2;15;0;C;N;13/07/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82407;100; ;COND.ABOVE HIDRATACAO              ;CXA 1 X 12 325ML  ;;*; ;186;     ;0;20/01/2023;109,47;5;0;0;0;9;4;124,97;142,8;6,48;0;87,89;12;C; ;13/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82409;118; ;COND.ABOVE NUTRICAO                ;CXA 1 X 12 325ML  ;;*; ;186;     ;0;23/03/2023;110,57;0;0;0;0;10;1;124,97;142,8;6,48;0;81,94;24;C; ;13/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;38803;119; ;COND.INF.BEBE NATUREZA SUAVE       ;CXA 1 X 12 230ML  ;;*; ;154;     ;0;10/01/2023;128;3;0;0;0;0;11;128;154,8;11,3;0;77;8;C; ;25/08/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;71886;151; ;COND.INF.HUGGIES CAMOMILA          ;CXA 1 X 12 200ML  ;;*; ;192;     ;0;22/02/2023;143,37;2;0;0;0;1;3;147,27;178,8;11,62;0;34;3;C; ;02/08/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;77477;156; ;COPO PLAST BABY GO CARROS 2229     ;CXA 1 X 12 1UND   ;; ; ;64;     ;0;19/01/2023;103,27;5;0;0;0;3;6;102,9;190,8;12,81;0;68;3;C; ;13/07/2022;; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;77456;140; ;COPO PLAST.BABY GO HELLO KITY      ;CXA 1 X 12 1UND   ;; ; ;64;     ;0;09/07/2022;69,71;5;0;0;0;2;6;82,64;142,8;8,86;0;262;34;C; ;13/07/2022;; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;57020;192; ;CR.DENT.CLOSE-UP TRIPLE MENTA      ;CXA 1 X 72 70G    ;;*; ;108;     ;0;22/11/2022;153,41;12;0;0;0;1;5;157,22;164,88;-1,35;6;126;0;C; ;21/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;66951;101; ;CR.DENTAL ORAL-B FRESH PACK        ;CXA 1 X 12 3X70G  ;;*; ;144;     ;0;02/03/2023;91,36;9;0;0;0;5;8;90,05;95,88;0,07;3;26;6;C; ;11/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;6461;130; ;CR.DENTAL SORRISO DENTES BRANCOS   ;CXA 6 X 12 180G   ;;*; ;40;13/09;112,03;24/03/2023;413,72;10;0;0;0;11;62;409,29;460,08;5,03;5;8,23;0;C;N;26/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;19343;195; ;CR.DENTAL SORRISO DENTES BRANCOS   ;CXA 12 X 12 90G    ;;*; ;36;25/07;141,34;24/03/2023;448,15;12;0;0;0;13;39;443,42;473,76;0,4;3;6,59;0;C;N;14/03/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;49803;116; ;CREME BARB.BOZZANO ALOE E VERA     ;CXA 1 X 24 65G    ;;*; ;186;     ;0;27/12/2022;161,29;2;0;0;0;1;3;161,24;180;4,41;1;91;4;C; ;19/07/2021;;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;19305;183; ;CREME BARB.BOZZANO PELE SENS.      ;CXA 4 X 6 65G    ;;*; ;186;     ;0;27/12/2022;161,24;2;0;0;0;1;1;161,24;180;4,41;0;91;3;C; ;19/07/2021;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;65483;101; ;CREME P/ASSADURAS HUGGIES S.CARE   ;CXA 1 X 12 80G    ;;*; ;270;     ;0;13/03/2023;358,5;3;0;0;0;4;3;351,32;390;3,91;0;25,76;8;C; ;25/04/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;53823;101; ;CREME P/ASSADURAS XUXINHA PROMO    ;CXA 1 X 12 90G    ;;*; ;130;     ;0;27/03/2023;131,17;6;2;0;0;6;0;131,17;202,8;29,31;0;1;47;X; ;07/12/2020;;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;34413;159; ;CURATIVO BAND-AID TRANSP. 40UND    ;CXA 1 X 72 1UND   ;;*; ;90;     ;0;26/11/2022;707,02;1;2;0;0;0;62;657,55;691,21;-10,38;0;122;0;C; ;01/06/2022;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;64740;180; ;DES.ABOVE AERO CANDY               ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;21/09/2022;173,95;20;0;0;0;21;8;169,07;179,77;-0,04;4;192,62;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67389;163; ;DES.ABOVE AERO ELEMENTS OCEAN      ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;19/07/2022;171,92;42;0;0;0;50;18;169,07;179,77;-0,04;4;267,17;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74078;168; ;DES.ABOVE AERO FIERCE SAVAGE       ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;13/08/2022;171,77;20;0;0;0;27;7;169,07;179,77;-0,04;4;239,29;2;C; ;29/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;64738;183; ;DES.ABOVE AERO FRESH               ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;13/08/2022;171,77;20;0;0;0;30;19;169,07;179,77;-0,04;4;239,26;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;64737;123; ;DES.ABOVE AERO LADY                ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;20/10/2022;171,87;0;0;0;0;31;6;169,07;179,77;-0,04;1;249,14;2;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74075;190; ;DES.ABOVE AERO NEYMAR JR MEN       ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;21/09/2022;228,58;15;0;0;0;2;1;217,29;237,61;2,54;2;188;7;C; ;19/10/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74076;149; ;DES.ABOVE AERO NEYMAR JR TEEN BOY  ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;21/09/2022;228,58;20;0;0;0;14;12;217,29;237,61;2,54;3;188;0;C; ;19/10/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74077;108; ;DES.ABOVE AERO NEYMAR JR TEEN GIRL ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;27/02/2023;229,62;10;0;0;0;8;0;217,29;237,61;2,54;2;29;0;C; ;19/10/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74080;165; ;DES.ABOVE AERO PEACEFUL FASHION    ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;13/08/2022;171,77;20;0;0;0;30;10;169,07;179,77;-0,04;3;242,75;0;C; ;29/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;64741;145; ;DES.ABOVE AERO SPORT               ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;19/07/2022;171,92;42;0;0;0;37;18;169,07;179,77;-0,04;4;252;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67391;166; ;DES.ABOVE AERO SPORT ENERGY MEN    ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;19/07/2022;171,92;42;0;0;0;38;13;169,07;179,77;-0,04;2;252;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;67390;100; ;DES.ABOVE AERO SPORT ENERGY WOMEN  ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;19/07/2022;171,92;42;0;0;0;38;18;169,07;179,77;-0,04;3;252;0;C; ;29/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;81801;109; ;DES.ABOVE AERO SPORT ENERGY WOMEN  ;CXA 1 X 12 250ML  ;;*; ;168;     ;0;25/03/2023;111,36;0;0;0;0;18;0;125,27;159,96;15,68;0;180,29;2;C; ;21/09/2022;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;74079;127; ;DES.ABOVE AERO STRONG CLASSIC      ;CXA 1 X 24 150ML  ;;*; ;105;     ;0;13/08/2022;171,69;10;0;0;0;21;10;169,07;179,77;-0,04;1;251,52;11;C; ;29/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82418;155; ;DES.ABOVE ROLL ON ELEMENTS OCEAN   ;CXA 1 X 12 50ML   ;;*; ;336;     ;0;16/01/2023;68,22;2;0;0;10;3;0;67,73;78;7,16;3;84,66;2;C; ;13/01/2023;; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82417;196; ;DES.ABOVE ROLL ON PEACEFUL FASHION ;CXA 1 X 12 50ML   ;;*; ;336;     ;0;16/01/2023;68,22;5;0;0;10;7;4;67,73;78;7,16;2;84,04;4;C; ;13/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;82415;177; ;DES.ABOVE ROLL ON S.ENERGY WOMEN   ;CXA 1 X 12 50ML   ;;*; ;336;     ;0;06/12/2022;67,82;7;0;0;5;3;1;67,73;78;7,16;1;112;0;C; ;13/01/2023;S; ; ;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;61738;189; ;DES.ADIDAS AERO ADIPOWER FEM.      ;CXA 1 X 12 150ML  ;;*; ;240;     ;0;22/06/2022;107,5;15;0;0;0;1;4;111,21;126;5,73;1;279;0;C; ;13/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;61739;148; ;DES.ADIDAS AERO ADIPOWER MASC.     ;CXA 1 X 12 150ML  ;;*; ;240;     ;0;09/03/2023;111,44;20;0;0;0;25;0;111,21;126;5,73;3;61,4;2;C; ;13/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;61740;186; ;DES.ADIDAS AERO CLIMACOOL FEM.     ;CXA 1 X 12 150ML  ;;*; ;240;     ;0;18/03/2023;112,6;20;0;0;0;24;8;111,21;126;5,73;1;25,32;12;C; ;13/01/2023;S;N;N;
273;28/03/23;   0;9999;033-TOCADOR/AP.BARBEAR/DESODORANTES/PERF INF                                                            ;61741;151; ;DES.ADIDAS AERO CLIMACOOL MASC.    ;CXA 1 X 12 150ML  ;;*; ;240;     ;0;31/05/2022;107,55;15;0;0;20;1;8;111,21;126;5,73;5;301;0;C; ;13/01/2023;S;N;N;
